시군구,평수,월세금(만원),건축년도
서울특별시 서대문구 현저동,31.0,270,1998
서울특별시 노원구 중계동,25.6,0,1997
서울특별시 서대문구 대현동,7.1,108,2014
서울특별시 노원구 상계동,15.1,100,1988
서울특별시 은평구 녹번동,18.1,0,2019
서울특별시 노원구 중계동,17.7,0,1992
서울특별시 노원구 중계동,18.1,0,1990
서울특별시 노원구 중계동,13.5,0,1992
서울특별시 은평구 응암동,30.2,0,2021
서울특별시 노원구 상계동,26.5,0,1988
서울특별시 노원구 상계동,12.5,0,1987
서울특별시 노원구 중계동,13.5,90,1992
서울특별시 노원구 중계동,17.7,0,1992
서울특별시 노원구 중계동,13.5,0,1992
서울특별시 은평구 갈현동,23.1,0,2003
서울특별시 노원구 상계동,20.9,0,1988
서울특별시 은평구 대조동,4.2,70,2020
서울특별시 노원구 상계동,34.6,0,1999
서울특별시 노원구 상계동,20.8,50,1987
서울특별시 서대문구 충정로3가,6.4,46,2020
서울특별시 노원구 상계동,18.0,100,1988
서울특별시 노원구 중계동,17.9,0,1991
서울특별시 노원구 상계동,18.1,65,2023
서울특별시 은평구 진관동,25.6,200,2019
서울특별시 은평구 대조동,18.0,110,1997
서울특별시 서대문구 남가좌동,25.7,270,2015
서울특별시 서대문구 남가좌동,18.1,0,2019
서울특별시 서대문구 남가좌동,25.7,270,2015
서울특별시 노원구 상계동,25.7,0,2001
서울특별시 서대문구 충정로3가,10.8,76,2020
서울특별시 서대문구 충정로3가,25.1,0,2005
서울특별시 서대문구 홍제동,18.1,0,2024
서울특별시 은평구 신사동,25.7,0,1994
서울특별시 서대문구 홍제동,9.9,105,2001
서울특별시 서대문구 북아현동,25.7,0,2018
서울특별시 서대문구 현저동,18.0,0,2000
서울특별시 영등포구 양평동5가,18.1,110,1996
서울특별시 영등포구 양평동3가,25.6,0,1991
서울특별시 영등포구 양평동3가,25.6,0,1991
서울특별시 동작구 신대방동,25.7,250,2022
서울특별시 동작구 신대방동,18.0,0,2003
서울특별시 동작구 신대방동,18.1,0,2021
서울특별시 동작구 신대방동,18.1,0,2021
서울특별시 동작구 신대방동,25.7,250,2022
서울특별시 동작구 신대방동,18.1,0,2021
서울특별시 영등포구 당산동,4.7,50,2015
서울특별시 동작구 상도동,4.4,70,2016
서울특별시 동작구 상도동,25.7,0,2016
서울특별시 동작구 상도동,25.7,0,2014
서울특별시 동작구 상도동,25.6,0,2012
서울특별시 동작구 상도동,18.1,0,2007
서울특별시 동작구 상도동,18.1,0,2007
서울특별시 동작구 상도동,34.8,0,2004
서울특별시 동작구 상도동,25.7,0,2003
서울특별시 영등포구 당산동4가,18.1,0,2000
서울특별시 송파구 송파동,26.3,200,2012
서울특별시 동작구 흑석동,25.7,0,2018
서울특별시 동작구 노량진동,18.1,0,2001
서울특별시 동작구 노량진동,18.1,0,2010
서울특별시 동작구 노량진동,25.7,0,2001
서울특별시 동작구 노량진동,4.8,70,2015
서울특별시 관악구 봉천동,4.8,38,2022
서울특별시 관악구 봉천동,18.1,0,2003
서울특별시 관악구 봉천동,4.8,38,2022
서울특별시 관악구 봉천동,4.4,70,2012
서울특별시 영등포구 당산동3가,8.2,168,2025
서울특별시 영등포구 당산동3가,6.7,144,2025
서울특별시 동작구 사당동,25.7,280,2021
서울특별시 동작구 사당동,25.7,0,1990
서울특별시 동작구 사당동,25.7,0,2013
서울특별시 영등포구 문래동6가,18.0,150,1996
서울특별시 동작구 사당동,25.7,0,2013
서울특별시 영등포구 문래동3가,44.6,0,2001
서울특별시 동작구 사당동,25.7,0,2013
서울특별시 동작구 사당동,25.7,0,2013
서울특별시 동작구 사당동,17.9,40,1993
서울특별시 동작구 사당동,35.8,0,1993
서울특별시 동작구 사당동,15.0,200,2021
서울특별시 동작구 사당동,18.1,0,1993
서울특별시 동작구 사당동,12.9,120,1998
서울특별시 동작구 동작동,18.1,0,2013
서울특별시 동작구 동작동,18.1,0,2013
서울특별시 영등포구 문래동6가,18.1,0,2020
서울특별시 영등포구 여의도동,43.4,600,2003
서울특별시 영등포구 신길동,15.0,0,1986
서울특별시 영등포구 신길동,18.1,160,2021
서울특별시 영등포구 신길동,4.6,0,2024
서울특별시 영등포구 신길동,4.6,39,2024
서울특별시 동작구 본동,25.6,0,1992
서울특별시 동작구 본동,18.1,0,2011
서울특별시 강서구 등촌동,24.4,0,1994
서울특별시 강서구 등촌동,25.7,0,1994
서울특별시 마포구 공덕동,18.1,0,1988
서울특별시 마포구 상암동,15.1,170,2003
서울특별시 마포구 아현동,25.6,0,2014
서울특별시 마포구 아현동,18.1,0,2014
서울특별시 양천구 신정동,14.8,48,1987
서울특별시 양천구 신정동,25.6,0,1992
서울특별시 양천구 신정동,20.0,60,1988
서울특별시 양천구 신정동,20.0,60,1988
서울특별시 양천구 신정동,25.7,220,2019
서울특별시 마포구 도화동,34.3,0,2000
서울특별시 마포구 도화동,20.6,0,1996
서울특별시 마포구 도화동,38.1,0,1983
서울특별시 마포구 노고산동,12.3,0,2025
서울특별시 마포구 노고산동,12.9,240,2025
서울특별시 양천구 신정동,25.7,0,1990
서울특별시 마포구 대흥동,3.9,90,2014
서울특별시 마포구 망원동,18.1,50,1997
서울특별시 마포구 망원동,18.1,50,1997
서울특별시 마포구 노고산동,9.8,110,2004
서울특별시 마포구 성산동,15.1,0,1986
서울특별시 마포구 성산동,15.1,0,1986
서울특별시 마포구 서교동,10.4,100,2005
서울특별시 마포구 마포동,18.1,0,2000
서울특별시 양천구 목동,25.6,200,1997
서울특별시 마포구 노고산동,9.8,110,2004
서울특별시 마포구 마포동,18.1,0,2000
서울특별시 양천구 신월동,15.3,80,1988
서울특별시 양천구 신월동,25.7,255,2020
서울특별시 양천구 신월동,18.1,50,2003
서울특별시 마포구 염리동,18.1,0,2021
서울특별시 마포구 염리동,18.1,0,2021
서울특별시 강서구 등촌동,24.4,0,1994
서울특별시 마포구 신수동,18.1,200,2019
서울특별시 마포구 신수동,11.7,0,2002
서울특별시 마포구 노고산동,13.0,250,2025
서울특별시 양천구 목동,50.7,"1,000",2003
서울특별시 마포구 창전동,18.1,0,2007
서울특별시 마포구 창전동,18.1,150,2007
서울특별시 강서구 등촌동,25.7,0,2004
서울특별시 양천구 목동,28.7,0,1986
서울특별시 양천구 목동,50.7,0,2003
서울특별시 양천구 목동,47.1,0,2006
서울특별시 강서구 염창동,18.1,0,1996
서울특별시 강서구 염창동,18.1,0,1999
서울특별시 성북구 하월곡동,4.7,15,2013
서울특별시 도봉구 창동,17.5,90,1990
서울특별시 노원구 하계동,10.7,0,1988
서울특별시 노원구 월계동,12.0,0,1998
서울특별시 노원구 하계동,25.7,0,1988
서울특별시 노원구 공릉동,25.7,0,2001
서울특별시 성북구 하월곡동,24.0,80,2004
서울특별시 노원구 월계동,13.6,60,1993
서울특별시 노원구 공릉동,22.7,0,2022
서울특별시 노원구 공릉동,25.7,0,2001
서울특별시 노원구 공릉동,30.2,0,2000
서울특별시 도봉구 창동,18.6,0,1990
서울특별시 도봉구 창동,23.9,0,1990
서울특별시 도봉구 창동,18.1,0,1997
서울특별시 도봉구 창동,15.1,0,1990
서울특별시 도봉구 쌍문동,25.6,80,1991
서울특별시 노원구 하계동,25.7,0,1988
서울특별시 도봉구 도봉동,22.4,0,1987
서울특별시 도봉구 도봉동,25.6,0,2005
서울특별시 강북구 수유동,19.3,0,1993
서울특별시 성북구 정릉동,28.6,0,2004
서울특별시 성북구 정릉동,28.6,0,2004
서울특별시 성북구 정릉동,18.1,120,2005
서울특별시 도봉구 방학동,21.4,0,1987
서울특별시 도봉구 창동,20.1,0,1990
서울특별시 성북구 길음동,25.7,0,2005
서울특별시 도봉구 방학동,25.7,0,2025
서울특별시 도봉구 방학동,25.7,0,2025
서울특별시 도봉구 방학동,25.7,0,2025
서울특별시 도봉구 방학동,21.4,0,1987
서울특별시 성북구 종암동,18.1,0,2011
서울특별시 노원구 월계동,10.1,0,1986
서울특별시 성북구 장위동,4.6,70,2019
서울특별시 성북구 장위동,4.5,58,2019
서울특별시 노원구 하계동,12.1,0,1989
서울특별시 강북구 미아동,5.6,65,2014
서울특별시 성북구 길음동,25.7,0,2010
서울특별시 성북구 길음동,25.7,0,2019
서울특별시 성북구 길음동,18.1,0,2010
서울특별시 성북구 길음동,18.1,0,2022
서울특별시 성북구 종암동,36.3,250,2010
서울특별시 성북구 하월곡동,25.6,0,2006
서울특별시 강동구 강일동,25.6,0,2009
서울특별시 강동구 천호동,5.2,70,2019
서울특별시 강동구 천호동,3.9,10,2021
서울특별시 강동구 천호동,9.5,63,2004
서울특별시 강동구 천호동,18.1,100,2017
서울특별시 중랑구 묵동,14.6,51,1975
서울특별시 중랑구 묵동,12.1,85,1996
서울특별시 중랑구 묵동,31.1,0,1995
서울특별시 동대문구 용두동,15.7,0,2022
서울특별시 동대문구 답십리동,18.1,190,2019
서울특별시 성북구 안암동1가,18.1,0,2005
서울특별시 중랑구 묵동,14.6,51,1975
서울특별시 동대문구 전농동,25.7,20,2014
서울특별시 동대문구 답십리동,4.3,0,2013
서울특별시 동대문구 답십리동,22.4,50,2010
서울특별시 동대문구 답십리동,18.1,0,2000
서울특별시 동대문구 용두동,25.7,0,2022
서울특별시 동대문구 용두동,25.7,0,2011
서울특별시 동대문구 휘경동,25.7,0,2025
서울특별시 동대문구 휘경동,4.3,85,2021
서울특별시 중랑구 중화동,21.5,0,2025
서울특별시 동대문구 휘경동,12.1,0,2001
서울특별시 중랑구 중화동,25.7,0,2025
서울특별시 성북구 동소문동6가,4.2,85,2015
서울특별시 성북구 동소문동6가,4.2,85,2015
서울특별시 성북구 동소문동5가,4.2,23,2018
서울특별시 동대문구 휘경동,25.7,50,1992
서울특별시 동대문구 이문동,25.7,50,2002
서울특별시 동대문구 이문동,25.7,50,2002
서울특별시 동대문구 이문동,9.2,2,2000
서울특별시 중랑구 상봉동,5.6,75,2018
서울특별시 중랑구 신내동,15.1,0,1996
서울특별시 중랑구 면목동,25.7,0,2020
서울특별시 동대문구 휘경동,25.7,50,1992
서울특별시 동대문구 휘경동,18.1,220,2025
서울특별시 동대문구 용두동,25.7,0,2011
서울특별시 성북구 돈암동,25.7,140,2006
서울특별시 성북구 돈암동,25.6,0,1999
서울특별시 동대문구 장안동,18.1,0,2007
서울특별시 동대문구 장안동,21.6,150,2004
서울특별시 동대문구 장안동,5.3,55,2012
서울특별시 동대문구 장안동,18.1,180,2007
서울특별시 동대문구 답십리동,22.4,180,2010
서울특별시 동대문구 답십리동,25.7,0,2014
서울특별시 동대문구 답십리동,25.6,210,2010
서울특별시 중랑구 면목동,4.5,6,2020
서울특별시 동대문구 용두동,18.1,0,2011
서울특별시 송파구 가락동,13.2,0,1986
서울특별시 강동구 길동,19.0,60,1983
서울특별시 송파구 문정동,35.6,350,1988
서울특별시 송파구 오금동,18.1,140,2019
서울특별시 강동구 길동,4.2,50,2014
서울특별시 강동구 길동,24.1,80,1983
서울특별시 강동구 고덕동,21.5,0,1996
서울특별시 송파구 문정동,25.6,0,1988
서울특별시 강동구 성내동,10.7,66,2023
서울특별시 강동구 성내동,4.9,43,2023
서울특별시 강동구 상일동,18.1,0,2021
서울특별시 강동구 상일동,18.1,0,2019
서울특별시 송파구 장지동,25.7,0,2008
서울특별시 강동구 명일동,13.0,0,1983
서울특별시 강동구 명일동,25.7,0,1986
서울특별시 강동구 명일동,24.5,0,1986
서울특별시 강동구 상일동,18.1,0,2020
서울특별시 강동구 고덕동,29.4,0,2016
서울특별시 강동구 고덕동,17.9,235,2019
서울특별시 강동구 고덕동,25.5,0,2019
서울특별시 강동구 상일동,25.7,0,2019
서울특별시 송파구 마천동,35.2,0,2006
서울특별시 강동구 상일동,25.7,0,2019
서울특별시 강동구 상일동,25.7,0,2020
서울특별시 강동구 상일동,25.5,260,2021
서울특별시 송파구 가락동,11.8,0,2018
서울특별시 송파구 가락동,11.8,0,2018
서울특별시 강남구 수서동,10.0,0,1992
서울특별시 종로구 숭인동,3.9,58,2014
서울특별시 종로구 숭인동,4.8,80,2013
서울특별시 강남구 율현동,18.1,200,2015
서울특별시 종로구 홍파동,25.7,270,2017
서울특별시 강남구 개포동,25.6,430,2023
서울특별시 강남구 개포동,24.1,160,1987
서울특별시 강남구 일원동,18.1,0,1994
서울특별시 종로구 당주동,31.0,0,1983
서울특별시 종로구 숭인동,4.6,65,2014
서울특별시 강남구 개포동,45.1,300,1984
서울특별시 강남구 역삼동,25.7,0,2005
서울특별시 종로구 숭인동,9.4,50,2023
서울특별시 강남구 청담동,12.6,0,2018
서울특별시 종로구 홍파동,25.7,0,2017
서울특별시 강남구 청담동,56.4,"1,350",2007
서울특별시 종로구 효제동,5.0,70,2017
서울특별시 강남구 삼성동,18.1,230,1998
서울특별시 강남구 삼성동,25.7,0,2021
서울특별시 강남구 신사동,64.4,0,2004
서울특별시 강남구 개포동,25.6,300,2023
서울특별시 강남구 자곡동,25.7,0,2014
서울특별시 강남구 압구정동,32.3,330,1980
서울특별시 강남구 압구정동,33.0,0,1982
서울특별시 강남구 논현동,25.7,0,1986
서울특별시 강남구 역삼동,12.1,0,1996
서울특별시 강남구 도곡동,18.1,0,2005
서울특별시 강남구 일원동,18.1,0,1994
서울특별시 강남구 대치동,25.5,0,1980
서울특별시 강남구 대치동,19.7,105,2004
서울특별시 구로구 구로동,11.2,0,2006
서울특별시 구로구 구로동,15.2,0,2006
서울특별시 강서구 화곡동,25.7,0,2008
서울특별시 구로구 가리봉동,11.3,100,2024
서울특별시 강서구 마곡동,25.7,170,2017
서울특별시 구로구 구로동,4.7,50,2012
서울특별시 금천구 시흥동,12.5,50,1981
서울특별시 구로구 신도림동,18.1,0,1999
서울특별시 구로구 구로동,25.7,120,1986
서울특별시 강서구 가양동,10.4,0,1993
서울특별시 강서구 내발산동,25.7,0,2008
서울특별시 강서구 내발산동,25.6,0,2008
서울특별시 강서구 내발산동,25.7,0,2003
서울특별시 강서구 가양동,15.0,0,1992
서울특별시 강서구 가양동,10.4,0,1993
서울특별시 강서구 방화동,25.5,0,1997
서울특별시 강서구 방화동,14.9,120,1994
서울특별시 구로구 구로동,25.5,100,2004
서울특별시 금천구 가산동,3.7,52,2014
